user_id,condition,topic,climate_perc,concern,desired_frequency,exposure_frequency,hope,human_activity,importance,newsworthiness,problem,rating_combined
1653410543059_iz98z,-0.5,climate,50,4,3,1,3,5,4,5,4,4.5
1653410543059_iz98z,-0.5,election,50,,2,2,,,5,5,,5
1653410543059_iz98z,-0.5,johnny,50,,1,5,,,1,1,,1
1653410574380_e95ug,0.5,climate,60,3,1,5,2,4,4,4,4,4
1653410574380_e95ug,0.5,election,60,,2,4,,,4,4,,4
1653410574380_e95ug,0.5,johnny,60,,1,6,,,1,1,,1
1653410663954_feqaz,-0.5,climate,14,6,3,1,1,6,6,5,6,5.5
1653410663954_feqaz,-0.5,election,14,,3,2,,,5,5,,5
1653410663954_feqaz,-0.5,johnny,14,,1,7,,,3,3,,3
1653410983161_7796s,-0.5,climate,35,6,3,1,3,6,6,6,6,6
1653410983161_7796s,-0.5,election,35,,2,1,,,6,6,,6
1653410983161_7796s,-0.5,johnny,35,,1,7,,,1,6,,3.5
1653411348330_uc3mn,-0.5,climate,75,4,3,4,1,6,5,5,5,5
1653411348330_uc3mn,-0.5,election,75,,2,4,,,5,5,,5
1653411348330_uc3mn,-0.5,johnny,75,,1,7,,,1,2,,1.5
1653411421741_5ev2j,-0.5,climate,17,6,3,2,5,6,6,4,6,5
1653411421741_5ev2j,-0.5,election,17,,1,6,,,4,3,,3.5
1653411421741_5ev2j,-0.5,johnny,17,,2,7,,,6,6,,6
1653411824658_mpi2k,0.5,climate,35,5,3,1,2,5,5,5,5,5
1653411824658_mpi2k,0.5,election,35,,3,1,,,5,5,,5
1653411824658_mpi2k,0.5,johnny,35,,2,5,,,4,5,,4.5
1653412721680_0saal,0.5,climate,41,5,3,1,2,6,6,6,6,6
1653412721680_0saal,0.5,election,41,,3,5,,,6,6,,6
1653412721680_0saal,0.5,johnny,41,,1,7,,,1,1,,1
1653413081176_gqsef,0.5,climate,67,5,3,2,2,5,6,6,6,6
1653413081176_gqsef,0.5,election,67,,2,4,,,6,6,,6
1653413081176_gqsef,0.5,johnny,67,,1,6,,,5,4,,4.5
1653413766326_ma2cm,-0.5,climate,12,6,3,4,2,6,6,6,6,6
1653413766326_ma2cm,-0.5,election,12,,3,6,,,6,6,,6
1653413766326_ma2cm,-0.5,johnny,12,,1,6,,,4,4,,4
1653413843788_0b9cj,0.5,climate,63,5,2,6,4,5,6,6,6,6
1653413843788_0b9cj,0.5,election,63,,2,5,,,4,4,,4
1653413843788_0b9cj,0.5,johnny,63,,1,7,,,3,2,,2.5
1653414158823_b9hlk,-0.5,climate,29,5,3,5,2,5,5,6,6,5.5
1653414158823_b9hlk,-0.5,election,29,,2,5,,,4,4,,4
1653414158823_b9hlk,-0.5,johnny,29,,1,7,,,4,2,,3
1653414432752_jphz1,-0.5,climate,42,1,1,7,5,1,2,2,1,2
1653414432752_jphz1,-0.5,election,42,,2,7,,,6,6,,6
1653414432752_jphz1,-0.5,johnny,42,,1,7,,,1,1,,1
1653414804677_q0n7l,-0.5,climate,100,4,2,4,3,4,6,6,4,6
1653414804677_q0n7l,-0.5,election,100,,2,5,,,4,3,,3.5
1653414804677_q0n7l,-0.5,johnny,100,,2,7,,,1,4,,2.5
1653415220296_hwea3,0.5,climate,90,1,2,4,5,5,6,6,6,6
1653415220296_hwea3,0.5,election,90,,1,1,,,6,6,,6
1653415220296_hwea3,0.5,johnny,90,,2,7,,,1,1,,1
1653415288966_zvzxk,0.5,climate,40,4,2,3,2,4,4,4,5,4
1653415288966_zvzxk,0.5,election,40,,2,4,,,6,6,,6
1653415288966_zvzxk,0.5,johnny,40,,2,6,,,4,4,,4
1653416141428_lqrrj,-0.5,climate,35,6,3,5,3,5,6,6,6,6
1653416141428_lqrrj,-0.5,election,35,,2,4,,,5,5,,5
1653416141428_lqrrj,-0.5,johnny,35,,2,7,,,3,4,,3.5
1653416871874_cx1k6,0.5,climate,57,6,3,5,2,6,6,6,6,6
1653416871874_cx1k6,0.5,election,57,,2,7,,,6,6,,6
1653416871874_cx1k6,0.5,johnny,57,,1,7,,,1,4,,2.5
1653417202234_jcj6f,0.5,climate,59,5,3,1,2,4,6,6,6,6
1653417202234_jcj6f,0.5,election,59,,2,1,,,3,5,,4
1653417202234_jcj6f,0.5,johnny,59,,1,1,,,2,4,,3
1653417434782_pco28,0.5,climate,50,6,3,1,1,6,6,6,6,6
1653417434782_pco28,0.5,election,50,,2,2,,,4,4,,4
1653417434782_pco28,0.5,johnny,50,,1,6,,,1,1,,1
1653417502517_w1mqx,0.5,climate,29,5,3,7,2,6,6,6,6,6
1653417502517_w1mqx,0.5,election,29,,3,7,,,6,6,,6
1653417502517_w1mqx,0.5,johnny,29,,1,7,,,5,4,,4.5
1653417928939_5y2eu,-0.5,climate,20,5,2,1,1,5,5,5,5,5
1653417928939_5y2eu,-0.5,election,20,,2,1,,,3,3,,3
1653417928939_5y2eu,-0.5,johnny,20,,2,6,,,3,4,,3.5
1653418271558_gve85,0.5,climate,14,5,3,4,4,4,5,5,6,5
1653418271558_gve85,0.5,election,14,,1,6,,,3,3,,3
1653418271558_gve85,0.5,johnny,14,,2,6,,,4,4,,4
1653418271881_179d7,-0.5,climate,10,1,1,3,1,2,1,2,2,1.5
1653418271881_179d7,-0.5,election,10,,3,5,,,6,6,,6
1653418271881_179d7,-0.5,johnny,10,,1,7,,,1,1,,1
1653418354764_b30qy,-0.5,climate,23,6,3,2,3,6,6,4,6,5
1653418354764_b30qy,-0.5,election,23,,3,1,,,6,5,,5.5
1653418354764_b30qy,-0.5,johnny,23,,1,7,,,3,6,,4.5
1653419288869_gnhgz,-0.5,climate,50,5,3,1,3,5,5,6,6,5.5
1653419288869_gnhgz,-0.5,election,50,,1,2,,,3,2,,2.5
1653419288869_gnhgz,-0.5,johnny,50,,1,3,,,1,2,,1.5
1653419322996_03vbq,0.5,climate,60,6,3,5,2,6,6,6,6,6
1653419322996_03vbq,0.5,election,60,,3,3,,,6,6,,6
1653419322996_03vbq,0.5,johnny,60,,1,7,,,6,5,,5.5
1653419876089_8nqsa,0.5,climate,72,1,1,6,3,4,3,3,2,3
1653419876089_8nqsa,0.5,election,72,,2,7,,,6,6,,6
1653419876089_8nqsa,0.5,johnny,72,,2,7,,,2,4,,3
1653420050742_o7jlm,0.5,climate,50,6,3,5,5,6,6,6,6,6
1653420050742_o7jlm,0.5,election,50,,1,1,,,2,4,,3
1653420050742_o7jlm,0.5,johnny,50,,2,7,,,5,5,,5
1653420055657_6q870,-0.5,climate,40,2,3,2,2,4,4,4,4,4
1653420055657_6q870,-0.5,election,40,,3,2,,,5,5,,5
1653420055657_6q870,-0.5,johnny,40,,2,6,,,3,4,,3.5
1653420783023_msqwo,0.5,climate,72,5,3,2,2,6,5,5,6,5
1653420783023_msqwo,0.5,election,72,,3,2,,,5,5,,5
1653420783023_msqwo,0.5,johnny,72,,1,7,,,4,4,,4
1653420980083_v1syl,0.5,climate,52,6,3,5,2,6,6,6,6,6
1653420980083_v1syl,0.5,election,52,,2,7,,,6,6,,6
1653420980083_v1syl,0.5,johnny,52,,1,5,,,3,3,,3
1653421446891_nd7ks,-0.5,climate,15,6,3,5,3,6,6,6,6,6
1653421446891_nd7ks,-0.5,election,15,,3,5,,,5,4,,4.5
1653421446891_nd7ks,-0.5,johnny,15,,1,6,,,3,4,,3.5
1653421506024_qhb65,0.5,climate,75,5,2,3,2,5,5,5,5,5
1653421506024_qhb65,0.5,election,75,,2,1,,,5,4,,4.5
1653421506024_qhb65,0.5,johnny,75,,1,7,,,4,2,,3
1653421644402_l5yfs,-0.5,climate,5,6,3,5,2,6,6,6,6,6
1653421644402_l5yfs,-0.5,election,5,,3,5,,,6,6,,6
1653421644402_l5yfs,-0.5,johnny,5,,1,5,,,1,1,,1
1653421708948_fqezn,0.5,climate,65,5,3,3,3,6,5,5,5,5
1653421708948_fqezn,0.5,election,65,,3,5,,,6,6,,6
1653421708948_fqezn,0.5,johnny,65,,1,6,,,2,2,,2
1653421797068_kwohd,0.5,climate,77,1,1,4,4,2,4,3,2,3.5
1653421797068_kwohd,0.5,election,77,,3,5,,,6,6,,6
1653421797068_kwohd,0.5,johnny,77,,2,6,,,4,5,,4.5
1653421958668_9vsi9,0.5,climate,85,1,1,1,1,3,2,2,2,2
1653421958668_9vsi9,0.5,election,85,,3,4,,,5,5,,5
1653421958668_9vsi9,0.5,johnny,85,,1,7,,,2,1,,1.5
1653422545612_uwphn,-0.5,climate,10,6,3,2,5,6,5,5,6,5
1653422545612_uwphn,-0.5,election,10,,1,1,,,2,2,,2
1653422545612_uwphn,-0.5,johnny,10,,1,7,,,5,4,,4.5
1653422637104_xonvn,-0.5,climate,47,4,3,4,1,6,5,5,5,5
1653422637104_xonvn,-0.5,election,47,,3,3,,,4,4,,4
1653422637104_xonvn,-0.5,johnny,47,,1,6,,,4,4,,4
1653423323160_6lq0t,-0.5,climate,11,5,3,1,4,5,5,5,5,5
1653423323160_6lq0t,-0.5,election,11,,2,2,,,4,4,,4
1653423323160_6lq0t,-0.5,johnny,11,,2,6,,,5,4,,4.5
1653423837925_mqmqf,0.5,climate,55,6,3,5,2,6,6,6,6,6
1653423837925_mqmqf,0.5,election,55,,3,4,,,6,6,,6
1653423837925_mqmqf,0.5,johnny,55,,2,7,,,3,5,,4
1653424145491_yct6p,0.5,climate,20,4,1,1,3,4,4,5,5,4.5
1653424145491_yct6p,0.5,election,20,,1,2,,,4,4,,4
1653424145491_yct6p,0.5,johnny,20,,1,6,,,1,1,,1
1653424371574_af0dw,0.5,climate,20,4,3,5,2,5,6,4,5,5
1653424371574_af0dw,0.5,election,20,,1,6,,,4,5,,4.5
1653424371574_af0dw,0.5,johnny,20,,2,5,,,3,5,,4
1653426722706_9lnn9,0.5,climate,51,5,2,7,3,6,6,6,5,6
1653426722706_9lnn9,0.5,election,51,,1,5,,,5,5,,5
1653426722706_9lnn9,0.5,johnny,51,,3,7,,,6,6,,6
1653427633864_s7h97,-0.5,climate,54,1,1,6,1,2,1,1,2,1
1653427633864_s7h97,-0.5,election,54,,2,7,,,6,6,,6
1653427633864_s7h97,-0.5,johnny,54,,1,6,,,2,3,,2.5
1653428039543_qhq3y,-0.5,climate,26,5,2,5,4,5,5,5,5,5
1653428039543_qhq3y,-0.5,election,26,,2,5,,,5,5,,5
1653428039543_qhq3y,-0.5,johnny,26,,2,6,,,1,3,,2
1653428227258_nggbg,0.5,climate,13,6,3,4,2,6,6,6,6,6
1653428227258_nggbg,0.5,election,13,,2,2,,,5,5,,5
1653428227258_nggbg,0.5,johnny,13,,2,6,,,4,5,,4.5
1653429070322_1uh20,-0.5,climate,15,2,1,6,3,3,3,3,4,3
1653429070322_1uh20,-0.5,election,15,,1,3,,,4,4,,4
1653429070322_1uh20,-0.5,johnny,15,,1,7,,,2,2,,2
1653429092868_ewl8j,-0.5,climate,7,6,3,1,3,6,6,6,6,6
1653429092868_ewl8j,-0.5,election,7,,3,2,,,6,6,,6
1653429092868_ewl8j,-0.5,johnny,7,,1,7,,,3,3,,3
1653429289744_pk2hf,0.5,climate,66,4,2,2,4,5,4,4,5,4
1653429289744_pk2hf,0.5,election,66,,2,5,,,6,6,,6
1653429289744_pk2hf,0.5,johnny,66,,3,7,,,3,5,,4
1653429396245_oucm0,-0.5,climate,14,6,3,7,2,6,6,6,6,6
1653429396245_oucm0,-0.5,election,14,,2,4,,,5,5,,5
1653429396245_oucm0,-0.5,johnny,14,,2,7,,,4,4,,4
1653429495903_mo83s,-0.5,climate,65,4,1,1,3,4,4,4,4,4
1653429495903_mo83s,-0.5,election,65,,1,2,,,5,5,,5
1653429495903_mo83s,-0.5,johnny,65,,1,5,,,1,1,,1
1653429506285_4zyct,-0.5,climate,37,2,1,5,3,3,3,2,3,2.5
1653429506285_4zyct,-0.5,election,37,,3,5,,,6,6,,6
1653429506285_4zyct,-0.5,johnny,37,,2,6,,,4,4,,4
1653429721143_o95wa,-0.5,climate,5,5,3,4,2,6,6,6,6,6
1653429721143_o95wa,-0.5,election,5,,2,5,,,5,5,,5
1653429721143_o95wa,-0.5,johnny,5,,1,6,,,2,2,,2
1653430124642_deg3g,0.5,climate,32,2,1,6,1,2,2,1,1,1.5
1653430124642_deg3g,0.5,election,32,,1,6,,,4,4,,4
1653430124642_deg3g,0.5,johnny,32,,1,6,,,2,1,,1.5
1653430166194_heojs,-0.5,climate,29,4,3,3,1,5,5,3,5,4
1653430166194_heojs,-0.5,election,29,,2,2,,,3,4,,3.5
1653430166194_heojs,-0.5,johnny,29,,1,5,,,4,3,,3.5
1653432564766_kqb8e,-0.5,climate,13,6,3,3,3,6,6,6,6,6
1653432564766_kqb8e,-0.5,election,13,,3,5,,,6,6,,6
1653432564766_kqb8e,-0.5,johnny,13,,1,6,,,2,2,,2
1653432674850_5s0lb,-0.5,climate,70,4,2,4,3,6,5,5,6,5
1653432674850_5s0lb,-0.5,election,70,,2,6,,,6,6,,6
1653432674850_5s0lb,-0.5,johnny,70,,2,7,,,3,6,,4.5
1653433957332_bayvr,0.5,climate,36,5,3,4,3,6,6,5,6,5.5
1653433957332_bayvr,0.5,election,36,,2,5,,,5,5,,5
1653433957332_bayvr,0.5,johnny,36,,1,5,,,2,4,,3
1653434083510_o5ehi,0.5,climate,59,1,1,5,1,4,3,3,3,3
1653434083510_o5ehi,0.5,election,59,,3,1,,,4,4,,4
1653434083510_o5ehi,0.5,johnny,59,,1,5,,,2,2,,2
1653434335975_ffpxh,-0.5,climate,24,3,2,1,2,4,4,2,4,3
1653434335975_ffpxh,-0.5,election,24,,2,1,,,4,4,,4
1653434335975_ffpxh,-0.5,johnny,24,,1,6,,,2,2,,2
1653434338616_1g89b,-0.5,climate,11,6,2,5,2,6,6,5,6,5.5
1653434338616_1g89b,-0.5,election,11,,3,2,,,6,6,,6
1653434338616_1g89b,-0.5,johnny,11,,1,7,,,5,5,,5
1653434593970_enqyl,-0.5,climate,50,6,3,5,3,6,6,6,6,6
1653434593970_enqyl,-0.5,election,50,,1,5,,,5,5,,5
1653434593970_enqyl,-0.5,johnny,50,,1,7,,,3,3,,3
1653435015992_lqueb,-0.5,climate,70,6,3,4,5,6,6,6,6,6
1653435015992_lqueb,-0.5,election,70,,3,7,,,6,6,,6
1653435015992_lqueb,-0.5,johnny,70,,3,7,,,5,4,,4.5
1653435253330_bur3x,0.5,climate,50,2,2,1,3,4,4,4,4,4
1653435253330_bur3x,0.5,election,50,,1,1,,,3,3,,3
1653435253330_bur3x,0.5,johnny,50,,2,7,,,2,4,,3
1653435442723_2597e,-0.5,climate,25,6,2,2,1,6,6,6,6,6
1653435442723_2597e,-0.5,election,25,,3,2,,,5,6,,5.5
1653435442723_2597e,-0.5,johnny,25,,1,4,,,2,2,,2
1653435631399_zr99i,0.5,climate,78,1,1,6,3,3,2,4,2,3
1653435631399_zr99i,0.5,election,78,,2,7,,,5,5,,5
1653435631399_zr99i,0.5,johnny,78,,1,7,,,1,5,,3
1653435757371_s3udv,-0.5,climate,23,4,3,5,3,6,6,6,6,6
1653435757371_s3udv,-0.5,election,23,,1,4,,,5,6,,5.5
1653435757371_s3udv,-0.5,johnny,23,,2,6,,,5,4,,4.5
1653436026839_6l66y,0.5,climate,13,5,3,1,3,5,6,6,6,6
1653436026839_6l66y,0.5,election,13,,2,2,,,5,5,,5
1653436026839_6l66y,0.5,johnny,13,,1,4,,,3,3,,3
1653436604265_w2p02,0.5,climate,45,5,2,7,2,4,6,4,6,5
1653436604265_w2p02,0.5,election,45,,2,6,,,5,3,,4
1653436604265_w2p02,0.5,johnny,45,,2,7,,,2,6,,4
1653437561912_en482,0.5,climate,50,6,3,4,1,5,6,6,6,6
1653437561912_en482,0.5,election,50,,2,6,,,5,5,,5
1653437561912_en482,0.5,johnny,50,,1,7,,,2,2,,2
1653438106155_mu6od,0.5,climate,50,5,2,6,2,6,6,5,6,5.5
1653438106155_mu6od,0.5,election,50,,2,6,,,6,6,,6
1653438106155_mu6od,0.5,johnny,50,,1,5,,,1,2,,1.5
1653439110631_hic4j,0.5,climate,65,5,3,4,1,5,6,6,6,6
1653439110631_hic4j,0.5,election,65,,2,5,,,6,6,,6
1653439110631_hic4j,0.5,johnny,65,,1,6,,,1,1,,1
1653439666632_m2jh6,0.5,climate,85,6,3,3,2,6,6,6,6,6
1653439666632_m2jh6,0.5,election,85,,2,5,,,5,5,,5
1653439666632_m2jh6,0.5,johnny,85,,1,7,,,1,1,,1
1653440068428_y8imt,0.5,climate,59,1,1,1,3,2,2,1,1,1.5
1653440068428_y8imt,0.5,election,59,,2,4,,,5,5,,5
1653440068428_y8imt,0.5,johnny,59,,1,6,,,4,5,,4.5
1653440418222_m0ue2,0.5,climate,26,5,1,5,4,6,6,6,6,6
1653440418222_m0ue2,0.5,election,26,,1,5,,,6,6,,6
1653440418222_m0ue2,0.5,johnny,26,,1,6,,,1,1,,1
1653441180099_4m6ad,-0.5,climate,21,4,3,5,3,5,4,4,4,4
1653441180099_4m6ad,-0.5,election,21,,1,5,,,1,3,,2
1653441180099_4m6ad,-0.5,johnny,21,,1,7,,,1,1,,1
1653441281690_mohx6,0.5,climate,50,6,3,5,2,6,6,5,6,5.5
1653441281690_mohx6,0.5,election,50,,2,5,,,5,5,,5
1653441281690_mohx6,0.5,johnny,50,,1,7,,,2,4,,3
1653441617861_9er99,0.5,climate,52,4,2,2,3,4,5,4,4,4.5
1653441617861_9er99,0.5,election,52,,1,4,,,4,3,,3.5
1653441617861_9er99,0.5,johnny,52,,1,5,,,3,3,,3
1653441977637_jsub4,0.5,climate,40,6,3,1,2,6,6,6,6,6
1653441977637_jsub4,0.5,election,40,,2,1,,,5,5,,5
1653441977637_jsub4,0.5,johnny,40,,1,6,,,1,1,,1
1653442068751_922va,-0.5,climate,16,4,2,1,3,6,5,5,6,5
1653442068751_922va,-0.5,election,16,,1,1,,,3,2,,2.5
1653442068751_922va,-0.5,johnny,16,,2,5,,,4,4,,4
1653442125879_cpkk2,0.5,climate,59,2,1,1,2,3,2,1,3,1.5
1653442125879_cpkk2,0.5,election,59,,2,4,,,3,2,,2.5
1653442125879_cpkk2,0.5,johnny,59,,1,7,,,3,2,,2.5
1653443135195_42cgc,-0.5,climate,2,5,2,4,3,6,5,5,6,5
1653443135195_42cgc,-0.5,election,2,,2,5,,,5,5,,5
1653443135195_42cgc,-0.5,johnny,2,,1,1,,,1,1,,1
1653444996664_csgv8,-0.5,climate,25,6,3,6,5,6,6,6,6,6
1653444996664_csgv8,-0.5,election,25,,3,6,,,6,5,,5.5
1653444996664_csgv8,-0.5,johnny,25,,1,7,,,4,1,,2.5
1653445006651_4gje7,0.5,climate,80,2,1,5,3,4,2,2,2,2
1653445006651_4gje7,0.5,election,80,,2,5,,,5,5,,5
1653445006651_4gje7,0.5,johnny,80,,1,5,,,1,2,,1.5
1653446383783_httg1,0.5,climate,50,5,2,5,3,5,6,6,5,6
1653446383783_httg1,0.5,election,50,,2,1,,,5,5,,5
1653446383783_httg1,0.5,johnny,50,,1,1,,,2,2,,2
1653447072348_c7ogi,0.5,climate,70,5,2,5,4,5,5,4,5,4.5
1653447072348_c7ogi,0.5,election,70,,3,3,,,5,4,,4.5
1653447072348_c7ogi,0.5,johnny,70,,1,6,,,2,3,,2.5
1653447604941_v07hj,0.5,climate,35,5,2,5,3,6,6,5,6,5.5
1653447604941_v07hj,0.5,election,35,,3,4,,,6,5,,5.5
1653447604941_v07hj,0.5,johnny,35,,1,7,,,2,3,,2.5
1653447998441_sa8xk,0.5,climate,22,4,2,7,3,5,4,4,5,4
1653447998441_sa8xk,0.5,election,22,,3,7,,,6,6,,6
1653447998441_sa8xk,0.5,johnny,22,,1,7,,,2,2,,2
1653448255660_rdrqn,0.5,climate,39,4,3,5,3,4,6,4,4,5
1653448255660_rdrqn,0.5,election,39,,3,4,,,6,4,,5
1653448255660_rdrqn,0.5,johnny,39,,1,7,,,2,2,,2
1653449272955_27zna,-0.5,climate,58,5,3,2,4,5,5,4,5,4.5
1653449272955_27zna,-0.5,election,58,,2,4,,,4,4,,4
1653449272955_27zna,-0.5,johnny,58,,2,6,,,3,4,,3.5
1653449434644_p9sko,0.5,climate,67,6,2,4,2,6,6,5,6,5.5
1653449434644_p9sko,0.5,election,67,,3,6,,,5,4,,4.5
1653449434644_p9sko,0.5,johnny,67,,1,6,,,4,6,,5
1653449783698_rm1z6,0.5,climate,80,6,3,3,5,6,6,6,6,6
1653449783698_rm1z6,0.5,election,80,,3,1,,,6,6,,6
1653449783698_rm1z6,0.5,johnny,80,,2,7,,,4,6,,5
1653450284530_jkxbr,0.5,climate,45,5,2,6,2,6,6,4,6,5
1653450284530_jkxbr,0.5,election,45,,2,7,,,6,6,,6
1653450284530_jkxbr,0.5,johnny,45,,1,7,,,2,2,,2
1653451735346_2akt9,-0.5,climate,50,1,1,2,3,3,1,2,2,1.5
1653451735346_2akt9,-0.5,election,50,,2,7,,,6,6,,6
1653451735346_2akt9,-0.5,johnny,50,,1,5,,,3,3,,3
1653451825502_zh3mc,-0.5,climate,17,4,2,4,1,5,5,5,5,5
1653451825502_zh3mc,-0.5,election,17,,3,1,,,4,3,,3.5
1653451825502_zh3mc,-0.5,johnny,17,,1,7,,,2,2,,2
1653452371624_wamhq,0.5,climate,42,6,3,1,2,6,6,6,6,6
1653452371624_wamhq,0.5,election,42,,2,2,,,4,5,,4.5
1653452371624_wamhq,0.5,johnny,42,,3,5,,,4,6,,5
1653452616629_no3wh,0.5,climate,50,4,2,1,4,6,6,1,4,3.5
1653452616629_no3wh,0.5,election,50,,2,1,,,6,6,,6
1653452616629_no3wh,0.5,johnny,50,,2,7,,,5,6,,5.5
1653455150041_kx7i5,0.5,climate,30,5,2,5,5,6,5,5,4,5
1653455150041_kx7i5,0.5,election,30,,3,1,,,5,5,,5
1653455150041_kx7i5,0.5,johnny,30,,1,7,,,3,4,,3.5
1653455560920_njjea,0.5,climate,75,6,3,2,3,6,6,4,6,5
1653455560920_njjea,0.5,election,75,,3,5,,,5,4,,4.5
1653455560920_njjea,0.5,johnny,75,,1,7,,,1,6,,3.5
1653456817060_2ncaj,0.5,climate,65,6,3,3,2,6,6,6,6,6
1653456817060_2ncaj,0.5,election,65,,3,5,,,6,6,,6
1653456817060_2ncaj,0.5,johnny,65,,1,7,,,3,4,,3.5
1653457482190_j81n1,-0.5,climate,2,6,2,5,2,6,6,6,6,6
1653457482190_j81n1,-0.5,election,2,,3,1,,,6,6,,6
1653457482190_j81n1,-0.5,johnny,2,,1,7,,,2,2,,2
1653457526228_fc2yh,0.5,climate,66,5,3,2,2,5,5,4,5,4.5
1653457526228_fc2yh,0.5,election,66,,2,5,,,6,6,,6
1653457526228_fc2yh,0.5,johnny,66,,1,6,,,2,4,,3
1653458494748_wb6s1,0.5,climate,10,4,2,3,3,5,5,5,5,5
1653458494748_wb6s1,0.5,election,10,,2,5,,,5,5,,5
1653458494748_wb6s1,0.5,johnny,10,,2,7,,,4,4,,4
1653472093735_s6frg,0.5,climate,55,5,3,2,3,5,6,6,5,6
1653472093735_s6frg,0.5,election,55,,2,1,,,5,5,,5
1653472093735_s6frg,0.5,johnny,55,,1,7,,,3,3,,3
1653472906007_yp72z,0.5,climate,37,6,2,2,5,5,6,6,6,6
1653472906007_yp72z,0.5,election,37,,2,1,,,4,4,,4
1653472906007_yp72z,0.5,johnny,37,,1,7,,,3,3,,3
1653473296611_e9ywy,0.5,climate,75,4,2,4,3,6,5,4,5,4.5
1653473296611_e9ywy,0.5,election,75,,2,6,,,4,4,,4
1653473296611_e9ywy,0.5,johnny,75,,1,7,,,1,1,,1
1653473848451_aowfc,-0.5,climate,14,3,2,3,4,3,4,3,4,3.5
1653473848451_aowfc,-0.5,election,14,,3,6,,,6,6,,6
1653473848451_aowfc,-0.5,johnny,14,,1,7,,,1,5,,3
1653477215675_rqrzn,-0.5,climate,10,5,2,4,3,6,5,5,6,5
1653477215675_rqrzn,-0.5,election,10,,3,4,,,6,6,,6
1653477215675_rqrzn,-0.5,johnny,10,,1,5,,,1,3,,2
1653477445015_h69ak,0.5,climate,40,5,3,1,3,5,5,5,5,5
1653477445015_h69ak,0.5,election,40,,1,2,,,4,4,,4
1653477445015_h69ak,0.5,johnny,40,,1,5,,,1,1,,1
1653479020475_sp4lk,0.5,climate,50,6,2,3,1,6,5,5,6,5
1653479020475_sp4lk,0.5,election,50,,1,4,,,2,2,,2
1653479020475_sp4lk,0.5,johnny,50,,1,6,,,2,2,,2
1653481746948_jcgrv,-0.5,climate,43,6,2,5,3,6,6,6,6,6
1653481746948_jcgrv,-0.5,election,43,,2,7,,,6,6,,6
1653481746948_jcgrv,-0.5,johnny,43,,1,7,,,2,2,,2
1653482009188_tpntj,-0.5,climate,6,4,3,1,2,5,5,5,5,5
1653482009188_tpntj,-0.5,election,6,,1,5,,,3,3,,3
1653482009188_tpntj,-0.5,johnny,6,,1,7,,,1,1,,1
1653482537983_3ra3p,0.5,climate,24,4,3,4,3,6,5,4,5,4.5
1653482537983_3ra3p,0.5,election,24,,2,5,,,4,4,,4
1653482537983_3ra3p,0.5,johnny,24,,1,7,,,3,4,,3.5
1653482850833_0u2ak,-0.5,climate,14,1,1,5,4,2,3,3,2,3
1653482850833_0u2ak,-0.5,election,14,,2,5,,,4,4,,4
1653482850833_0u2ak,-0.5,johnny,14,,1,6,,,2,2,,2
1653483689380_uq9fu,0.5,climate,6,5,3,1,4,6,5,4,6,4.5
1653483689380_uq9fu,0.5,election,6,,1,5,,,4,5,,4.5
1653483689380_uq9fu,0.5,johnny,6,,2,7,,,5,6,,5.5
1653485247137_ymeqt,-0.5,climate,30,6,2,5,2,6,6,6,6,6
1653485247137_ymeqt,-0.5,election,30,,2,5,,,5,5,,5
1653485247137_ymeqt,-0.5,johnny,30,,1,6,,,3,3,,3
