user_id,ip_address,entity_id,veracity,entity_category,entity_category2,entity_set,experiment_id,dwell,n_dwells,mobile,btn_likes,btn_read_later,btn_shares,condition,item_order,ldwell,likes_0,likes_1,read_later_0,read_later_1,shares_0,shares_1,attention,ipblock
1653780032930_azhr1,47.14.139.240,o9n_ogH8R,1,news,news_true,oct9_news,e0j5KD,6433,3,0,1554,0,85,-0.5,41,8.769196271411,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_3KVhy,1,news,news_true,oct9_news,e0j5KD,,2,0,532,0,55,-0.5,42,,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_SAXNe,1,news,news_true,oct9_news,e0j5KD,203,1,0,352,0,21,-0.5,43,5.31320597904179,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_FRVQT,1,news,news_true,oct9_news,e0j5KD,835,3,0,1894,0,188,-0.5,44,6.72743172485086,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_mQV3h,1,news,news_true,oct9_news,e0j5KD,6268,1,0,27,0,1,-0.5,45,8.74321260347591,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_JWYXs,1,news,news_true,oct9_news,e0j5KD,1244,1,0,360,0,37,-0.5,46,7.12608727329913,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_6cqH1,1,news,news_true,oct9_news,e0j5KD,1878,1,0,1443,0,117,-0.5,47,7.53796265976821,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_MqOLv,1,news,news_true,oct9_news,e0j5KD,4248,1,0,19,0,1,-0.5,48,8.35420356292178,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_brsI3,1,news,news_true,oct9_news,e0j5KD,785,1,0,54,0,3,-0.5,49,6.66568371778241,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,22052625_youtubepopular_pqhsk,,sensational,sensational,22052625_youtubepopular,e0j5KD,3423,1,0,0,0,0,-0.5,50,8.13827263853019,0,1,0,0,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_fAJZM,1,news,news_true,oct9_news,e0j5KD,167,1,0,2206,0,128,-0.5,51,5.11799381241676,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_yEPnE,1,news,news_true,oct9_news,e0j5KD,2160,3,0,240,0,21,-0.5,52,7.67786350067821,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_BEAik,1,news,news_true,oct9_news,e0j5KD,2015,1,0,3120,0,309,-0.5,53,7.60837447438078,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_U556g,1,news,news_true,oct9_news,e0j5KD,2911,1,0,7081,0,958,-0.5,54,7.97625194374562,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_VOfN3,1,news,news_true,oct9_news,e0j5KD,478,1,0,43,0,2,-0.5,55,6.16961073249146,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_jXuPe,1,news,news_true,oct9_news,e0j5KD,123,1,0,2923,0,185,-0.5,56,4.81218435537242,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_DDWYe,1,news,news_true,oct9_news,e0j5KD,120,1,0,1251,0,94,-0.5,57,4.78749174278205,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_svJNR,1,news,news_true,oct9_news,e0j5KD,,3,0,214,0,15,-0.5,58,,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_tgsZQ,1,news,news_true,oct9_news,e0j5KD,3411,3,0,499,0,85,-0.5,59,8.13476078241865,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_u7J75,1,news,news_true,oct9_news,e0j5KD,2516,3,0,5,0,0,-0.5,60,7.83042561782033,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_NcX6i,1,news,news_true,oct9_news,e0j5KD,5048,3,0,69,0,6,-0.5,61,8.52674740422105,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_k8Rf3,1,news,news_true,oct9_news,e0j5KD,1727,2,0,381,0,20,-0.5,62,7.45414107814668,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_KPnfm,1,news,news_true,oct9_news,e0j5KD,967,1,0,26,0,2,-0.5,63,6.87419849545329,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_aWHC0,1,news,news_true,oct9_news,e0j5KD,248,1,0,0,0,0,-0.5,64,5.51342874616498,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_eyGn7,1,news,news_true,oct9_news,e0j5KD,1148,1,0,680,0,53,-0.5,65,7.04577657687951,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_TBuDN,1,news,news_true,oct9_news,e0j5KD,3180,1,0,51,0,2,-0.5,66,8.06463647577422,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_r7uW6,1,news,news_true,oct9_news,e0j5KD,1956,1,0,149,0,12,-0.5,67,7.57865685059476,0,0,0,1,0,0,1,0
